,condition,card2vec,drugName
1733,619,"[0.009290934540331364, -0.2062031477689743, -0.06297221034765244, -0.512000322341919, 0.3283270299434662, 1.044224500656128, 0.3181913495063782, -0.1709880232810974, 0.08394221216440201, -0.796337366104126, 0.6509769558906555, 0.12990641593933105, 0.01718169078230858, -0.7707766890525818, -0.5929199457168579, -0.18264949321746826, 0.683491587638855, 0.5653538703918457, -0.5990042090415955, -0.6578956246376038, 0.299288272857666, 0.04553595185279846, -0.2458661049604416, -0.26275748014450073, -0.034917399287223816, -0.6275961995124817, -0.49872955679893494, -0.48200029134750366, -0.09190712124109268, 0.18787884712219238, 1.0213712453842163, 0.13806994259357452, 0.1430581510066986, 0.17018906772136688, 0.7821308970451355, 0.6094568371772766, 0.019828736782073975, 0.26367074251174927, -0.4354802966117859, -0.4498193860054016, -0.06528245657682419, 0.3813140094280243, -0.18039706349372864, -0.2691098749637604, -0.06855960190296173, -0.0038274493999779224, 0.07792570441961288, 0.05022129788994789, 0.40898770093917847, -0.6082914471626282, -0.5276219844818115, -0.592991828918457, 0.28446120023727417, 0.10639011859893799, 0.4221772253513336, 0.08237742632627487, -0.08810348808765411, -0.015995148569345474, 0.22982598841190338, 0.05471949279308319, -0.025481896474957466, -0.5113707184791565, -0.8883371353149414, 0.3284916877746582]",512
1734,220,"[-0.05628105625510216, -0.18624499440193176, -0.19757117331027985, 0.0537295788526535, 0.04863524064421654, -0.05004853755235672, 0.08462876826524734, -0.08111246675252914, -0.027546100318431854, 0.025212731212377548, 0.1553182452917099, 0.16706518828868866, -0.09101849794387817, -0.30796530842781067, 0.02430538646876812, -0.004646375775337219, -0.043053992092609406, -0.06772852689027786, 0.05213133990764618, -0.08024312555789948, 0.10617409646511078, -0.03290656954050064, -0.03167174011468887, -0.17475292086601257, 0.0908101499080658, -0.005942484363913536, -0.15215976536273956, -0.039991170167922974, -0.07481233775615692, 0.21093375980854034, 0.21641768515110016, 0.11898884922266006, -0.14861109852790833, -0.12581875920295715, -0.0005601177108474076, 0.1432124525308609, 0.08839026093482971, 0.16011877357959747, -0.025887327268719673, 0.02252747304737568, -0.05203869193792343, 0.10250499844551086, -0.02175229601562023, 0.08145356178283691, -0.0821438878774643, -0.09184655547142029, -0.1774926781654358, 0.07040513306856155, 0.1459912657737732, 0.04138515144586563, 0.02860965020954609, -0.16844110190868378, 0.1533757746219635, -0.02608470432460308, 0.3977816104888916, 0.05734378844499588, -0.06669348478317261, 0.11195557564496994, 0.017819970846176147, -0.21594615280628204, 0.0957116186618805, -0.051811374723911285, -0.1414181888103485, -0.021012261509895325]",2147
1735,390,"[-0.21914228796958923, -0.4238910675048828, -0.4061325490474701, 0.21762359142303467, 0.9621707201004028, -0.32527920603752136, 0.33365365862846375, -0.4277211129665375, -0.3935747742652893, 0.20665255188941956, 0.6691539883613586, 0.497136652469635, -0.2305893748998642, -0.9274910688400269, 0.5124711990356445, -0.1211908832192421, 0.2614678144454956, -0.03579743579030037, -0.32335346937179565, -0.5090678930282593, 0.32147645950317383, 0.14231622219085693, 0.1526193767786026, 0.2196289747953415, 0.6410640478134155, 0.40702030062675476, -0.1265689879655838, 0.17514720559120178, 0.16048572957515717, 0.13588577508926392, 0.07960005104541779, 0.49199461936950684, -0.2841790020465851, -0.08594781160354614, 0.29400092363357544, -0.174064502120018, 0.7095873951911926, 0.22784076631069183, -0.26514506340026855, -0.18327400088310242, -0.30238839983940125, 0.3296060562133789, -0.056013815104961395, 0.3396259844303131, -0.1953704059123993, -0.16664999723434448, -0.1753799319267273, 0.16785869002342224, 0.32542258501052856, 0.4397047460079193, -0.05135800316929817, -0.2383556216955185, 0.384642630815506, -0.21856223046779633, 0.672857940196991, 0.35967177152633667, -0.23422840237617493, 0.3058457374572754, 0.23287251591682434, -0.005419956520199776, 0.3715403079986572, -0.28958943486213684, -0.32857653498649597, 0.6586605906486511]",240
1736,624,"[-0.13154608011245728, -0.027821727097034454, -0.42963385581970215, 0.10956330597400665, 0.36179348826408386, -0.011112377047538757, -0.07961345463991165, -0.0019092272268608212, 0.024677442386746407, -0.01533470954746008, 0.05359940975904465, 0.09509880840778351, -0.23860910534858704, -0.3297334611415863, 0.21881628036499023, -0.11530203372240067, 0.3108641505241394, 0.03273880481719971, 0.03609144687652588, -0.0733296200633049, 0.29106587171554565, 0.053546156734228134, -0.04336458444595337, -0.21938791871070862, 0.26423344016075134, -0.11060954630374908, -0.15305830538272858, 0.277656614780426, -0.037383630871772766, 0.06849225610494614, 0.21010664105415344, 0.23741690814495087, -0.4468008875846863, 0.0029121069237589836, 0.2854740619659424, 0.04609440639615059, 0.12275462597608566, 0.21627755463123322, -0.10197650641202927, -0.08829092234373093, -0.10260564833879471, -0.14768588542938232, -0.08602530509233475, 0.05489443615078926, 0.11387503147125244, 0.13849513232707977, -0.3123341202735901, 0.02472381293773651, 0.05818556994199753, 0.048443038016557693, -0.1321951299905777, -0.12304756790399551, -0.05346430093050003, -0.10900449007749557, 0.43224650621414185, 0.1978510022163391, -0.40948599576950073, 0.11808616667985916, 0.3432213068008423, -0.2937256395816803, -0.18212668597698212, -0.4493170380592346, -0.4133141338825226, 0.3247125446796417]",251
1737,624,"[-0.08534291386604309, -0.0516648106276989, -0.3443852961063385, 0.12009952962398529, 0.26197561621665955, -0.05679008364677429, -0.05570947378873825, 0.05953770875930786, 0.024826137349009514, 0.006358810234814882, 0.09995481371879578, 0.04480314627289772, -0.1946941316127777, -0.3177831172943115, 0.22146917879581451, -0.14907963573932648, 0.23015207052230835, -0.02235690876841545, -0.036398302763700485, -0.04918116331100464, 0.1997111737728119, 0.09373853355646133, -0.03845273330807686, -0.20197224617004395, 0.24981924891471863, -0.07919096201658249, -0.11926581710577011, 0.11701221764087677, -0.14067859947681427, -0.02420232445001602, 0.22483718395233154, 0.2279713749885559, -0.4089599549770355, -0.02867947332561016, 0.18905076384544373, 0.11608269810676575, 0.1452801525592804, 0.12954024970531464, -0.10984253138303757, -0.11160627752542496, -0.10728240013122559, -0.14789044857025146, -0.038573212921619415, 0.02960442192852497, 0.1025293618440628, 0.03463996946811676, -0.21388623118400574, 0.009953503496944904, 0.04862091690301895, 0.06627364456653595, -0.05420577526092529, -0.1600925177335739, -0.1057366132736206, -0.06429704278707504, 0.3507932424545288, 0.13086572289466858, -0.4257531762123108, 0.14765450358390808, 0.3442271947860718, -0.3142812252044678, -0.20252123475074768, -0.3906431496143341, -0.4023943245410919, 0.28703880310058594]",81
1738,624,"[0.20618897676467896, -0.3876195251941681, -0.7608584761619568, 0.9824884533882141, -0.6699089407920837, -1.6184509992599487, -0.18834520876407623, 0.38556236028671265, -0.40791210532188416, 1.0938979387283325, 0.3673131465911865, 1.0957164764404297, 0.10202156007289886, -0.6694301962852478, 0.7536081671714783, -0.590171754360199, 0.8925666213035583, -0.3051789104938507, -0.49142706394195557, -0.5757232904434204, 1.2787909507751465, 0.44807538390159607, -0.2652495205402374, 1.3843069076538086, -0.406975656747818, -0.35783231258392334, -0.8224995732307434, -1.1702110767364502, -0.1635255366563797, 1.706437349319458, 0.927039623260498, 0.7067838907241821, -0.8500014543533325, -0.04592379927635193, 0.6523007154464722, 0.09174900501966476, 0.7846982479095459, 0.6727283596992493, 0.4249468743801117, 0.0958273857831955, 0.05248475819826126, -0.6111106276512146, -0.6778382062911987, 0.02945503406226635, 0.1418135166168213, -0.5011486411094666, -0.18938226997852325, -0.31670081615448, 0.09857336431741714, 0.8909059762954712, 0.09671605378389359, 0.8161428570747375, 0.31533876061439514, 0.16629908978939056, -0.2965105473995209, -0.06324473023414612, -1.845019817352295, -0.2387165129184723, 0.9600433111190796, -0.5932088494300842, 0.2878977060317993, -1.8148096799850464, -1.2319730520248413, 0.9405158758163452]",2417
1739,495,"[-0.0235380157828331, 0.33449992537498474, -0.33450573682785034, 0.2982430160045624, 0.3408083915710449, -0.25770559906959534, 0.013604073785245419, -0.41456541419029236, -0.1277891844511032, -0.04227612912654877, 0.2061091810464859, 0.37716683745384216, -0.25274842977523804, -0.6620250344276428, 0.12266562134027481, 0.007544585503637791, 0.19635188579559326, -0.30253368616104126, -0.08857810497283936, 0.06486304104328156, 0.2699292302131653, -0.33115771412849426, -0.06060948595404625, 0.28218385577201843, 0.31341832876205444, 0.014370548538863659, -0.20946647226810455, -0.3235558867454529, -0.35259318351745605, 0.40716442465782166, 0.2188894897699356, -0.03682830184698105, -0.519147515296936, 0.2551169991493225, -0.11035899817943573, 0.24534441530704498, 0.5530511140823364, 0.35440701246261597, -0.2721463441848755, 0.1555347889661789, -0.49745774269104004, 0.45141854882240295, 0.12715686857700348, -0.012858410365879536, -0.22078551352024078, -0.10945198684930801, -0.4329454302787781, -0.3669854700565338, -0.05772211402654648, -0.14358723163604736, -0.05146670341491699, 0.2487969547510147, 0.37048324942588806, -0.3328654170036316, 0.3026668429374695, 0.040282540023326874, -0.40905439853668213, 0.4003627896308899, 0.35870927572250366, -0.03898782655596733, 0.4133521318435669, -0.44125238060951233, -0.3214953541755676, 0.2739701271057129]",535
1740,173,"[0.16717247664928436, -0.2555391192436218, 0.00045835701166652143, -0.5208057761192322, 0.015695128589868546, -0.06337562203407288, 0.2686764597892761, 0.32321375608444214, 0.9640319347381592, -0.15526451170444489, 0.9651249647140503, 0.09020437300205231, -0.09434475749731064, -0.09761907160282135, -0.7624558210372925, 0.7223175168037415, 0.3773004114627838, 0.2630748152732849, -0.08599313348531723, -0.14664778113365173, 0.08159090578556061, -0.6320717334747314, -0.2069547474384308, -0.41185978055000305, 0.3907262086868286, 0.3771282434463501, -0.8094539642333984, 0.9380502104759216, -0.14247266948223114, 1.4022938013076782, -0.4738042652606964, 1.4487757682800293, 0.4569578170776367, 0.9529193043708801, 0.22909463942050934, 0.9861259460449219, 0.5218023061752319, 1.2105807065963745, -0.13482901453971863, 0.0063719074241817, 0.29994213581085205, -0.5422092080116272, 0.3240233361721039, 0.6027656197547913, 0.12667407095432281, -0.18826746940612793, -0.9430567026138306, -0.4755457937717438, 0.2812268137931824, -1.0276150703430176, -0.33636143803596497, -0.05810476094484329, 0.733674168586731, 0.3552786409854889, 1.0236896276474, 0.4770509600639343, -0.3917771577835083, -0.7505903244018555, 0.7601599097251892, -0.07120238989591599, -0.12933674454689026, -0.3495641350746155, -0.2500779926776886, -0.45523801445961]",2323
1741,592,"[0.8496874570846558, 0.947968065738678, -0.4134165346622467, 0.46762681007385254, 0.5256273150444031, 1.0290924310684204, 1.2211205959320068, 0.6716299653053284, 0.13979864120483398, -0.48216670751571655, 1.6715391874313354, -0.6840636134147644, -0.2842457592487335, -0.5598466396331787, -0.4659780263900757, -0.003170197596773505, -0.12221181392669678, -0.0697510689496994, 0.8091752529144287, 0.3664662539958954, 0.3156975209712982, -0.3247438967227936, 0.9565222263336182, -0.474036306142807, 0.8949778079986572, 0.21744292974472046, -0.30804353952407837, -0.5350934863090515, -0.780693769454956, 0.3759949803352356, 0.4952506124973297, 0.28153982758522034, -1.35397207736969, -0.17287272214889526, -1.0562570095062256, 0.6252861618995667, 0.03827608376741409, 1.797971248626709, -0.6005420684814453, 0.2956506609916687, 0.24487203359603882, 0.5284921526908875, 0.3758268654346466, 0.31413033604621887, 0.3941519856452942, -0.017743829637765884, 1.0446959733963013, 0.6408754587173462, -0.4831928610801697, -0.44892454147338867, 0.14329364895820618, 0.013424896635115147, 1.296775221824646, 0.0790264680981636, 0.19763833284378052, 0.1713685840368271, -0.571084201335907, 0.6878480315208435, 0.1184103712439537, -0.27862146496772766, -0.05315859615802765, 0.2935629189014435, -0.34080833196640015, -0.6374093294143677]",928
1742,272,"[0.5812160968780518, -0.1754080206155777, -0.1537218987941742, 0.6871717572212219, 0.12745629251003265, 0.24874401092529297, 0.4818614721298218, 0.31593772768974304, 0.10472490638494492, -0.11433223634958267, -0.16213373839855194, 0.33499473333358765, -0.34906822443008423, -0.52840256690979, -0.6749535799026489, -0.26487526297569275, -0.13021798431873322, -0.8424702882766724, -0.5617725849151611, -0.06960900872945786, 0.6493197083473206, -0.03944138437509537, 0.02447817288339138, 0.018448101356625557, 0.49370449781417847, 0.16099199652671814, -0.19873683154582977, 0.004177084192633629, -0.811401903629303, 0.2006220817565918, 0.6014336347579956, 0.5324825048446655, -0.5605885982513428, 0.01550316158682108, 0.06713959574699402, -0.27441293001174927, 0.5774643421173096, 0.30321717262268066, -0.31797394156455994, -0.4401426911354065, -0.9808326363563538, -0.15612265467643738, -0.1577725112438202, 0.4253995418548584, -0.6101699471473694, -0.576448380947113, -0.7487965226173401, 0.2843207120895386, 0.7148589491844177, -0.5513420701026917, -0.4966931939125061, -0.6685914397239685, 0.4430773854255676, -0.5910569429397583, 0.5207385420799255, -0.028223155066370964, -0.3186326324939728, 0.4413576126098633, 1.028715968132019, -0.13183952867984772, 0.30653876066207886, 0.4567925035953522, -0.3904971778392792, 0.39693957567214966]",1727
1743,238,"[-0.013578720390796661, -0.9227083921432495, -0.2808499038219452, 0.5482369661331177, 0.07802950590848923, -0.5647587776184082, -0.36098405718803406, 0.4215916097164154, 0.11937513947486877, 0.0583391971886158, 0.4462963938713074, 0.720961332321167, 0.17713813483715057, -1.0632973909378052, 0.6341840624809265, 0.24798814952373505, 0.38282454013824463, -0.5504084229469299, 0.505855917930603, 0.11221018433570862, 0.6965222954750061, 0.6108351349830627, 0.5705797076225281, -0.5568430423736572, 0.7567856907844543, 0.45947590470314026, -0.028742622584104538, -0.3291150629520416, 0.3887347877025604, -0.7383756041526794, 0.35357120633125305, 0.7811319828033447, 0.26501306891441345, -0.23108941316604614, 0.08788643032312393, 1.1243560314178467, 1.176285982131958, 0.3091723322868347, -0.2030954211950302, 0.01779368706047535, 1.3447331190109253, 0.1355268955230713, 0.7249785661697388, -0.4224894940853119, 0.15690870583057404, -0.2566993534564972, -0.8303536772727966, 0.2643516957759857, 0.6541233062744141, -0.44307899475097656, -1.1967945098876953, -0.30944326519966125, 0.6286269426345825, -0.22079673409461975, 1.069859266281128, 0.053476687520742416, 0.21344706416130066, 0.3783036768436432, 0.26545441150665283, -0.3291122615337372, -0.18769745528697968, -0.15596356987953186, -0.6708661317825317, -0.07834310829639435]",940
1744,166,"[-0.7366564869880676, 0.1623142659664154, 0.015528159216046333, 0.20799776911735535, 0.42306607961654663, -0.45871201157569885, -0.3526591658592224, 0.2614479959011078, -0.15203043818473816, -0.7805780172348022, -0.0030464590527117252, 0.2367119938135147, -0.5575655698776245, -0.9559698700904846, 0.8134294152259827, 0.20529955625534058, -0.6022538542747498, -0.2990642189979553, 0.0959075316786766, -0.01114441268146038, 0.425544410943985, -0.927193820476532, 0.0694531723856926, 0.7359927296638489, 0.21634945273399353, -0.05702076479792595, -0.6931795477867126, 0.4352421760559082, -0.5525104999542236, -0.02597435563802719, 0.5592027306556702, 0.11026617884635925, 0.17985273897647858, 0.3399183452129364, 0.44409361481666565, 0.33888423442840576, 0.5933297276496887, 0.2768860161304474, -0.3623686730861664, -0.13759350776672363, -0.6766371726989746, 0.8038634061813354, 0.023135891184210777, -0.5167407989501953, -0.140366330742836, -0.48775723576545715, -0.14418575167655945, -0.4338107705116272, 0.11578340083360672, -0.04762251675128937, -0.03856867179274559, -0.47436922788619995, 0.03478990122675896, 0.9473615884780884, 0.3624250590801239, 0.03857265040278435, -0.5241737961769104, 0.22698061168193817, 0.27877697348594666, -0.15063948929309845, 0.38338586688041687, -0.7755575776100159, -0.5546979308128357, 0.00974359642714262]",1680
1745,244,"[0.07979525625705719, 0.0885729268193245, -0.14834892749786377, 0.09281585365533829, 0.19275081157684326, -0.10917109251022339, 0.15242016315460205, -0.03930474817752838, 0.04566654935479164, -0.035062745213508606, 0.17067153751850128, 0.07078400254249573, -0.24507178366184235, -0.32177942991256714, 0.14131373167037964, 0.12490148097276688, 0.19034825265407562, 0.08447640389204025, -0.024385036900639534, -0.055196765810251236, 0.056986261159181595, -0.10496967285871506, -0.08909628540277481, -0.0861293375492096, 0.0721406489610672, 0.050979133695364, -0.20103971660137177, 0.05078214034438133, 0.022888757288455963, 0.11233437061309814, 0.1572965681552887, 0.1392243504524231, -0.1764228790998459, 0.04609294608235359, 0.0315701924264431, 0.06514770537614822, 0.10365014523267746, 0.14311356842517853, -0.09460065513849258, 0.06833750009536743, 0.08525501191616058, 0.14906062185764313, -0.05219064652919769, -0.18706761300563812, 0.07942798733711243, -0.17624010145664215, -0.2375592291355133, 0.038603488355875015, 0.1732340008020401, 0.10303352773189545, -0.10125011950731277, -0.23230980336666107, 0.22721973061561584, -0.10910426080226898, 0.38001108169555664, 0.08979064971208572, -0.2475915402173996, -0.10301310569047928, 0.006985870189964771, -0.08572258055210114, 0.08228611946105957, -0.2888453006744385, -0.10109368711709976, 0.09199084341526031]",3139
