,condition,card2vec,drugName
528,314,"[-0.519656240940094, -1.2820125818252563, -0.5179722309112549, -0.5973783135414124, 0.968753457069397, 0.7253278493881226, 0.25516194105148315, -0.823749303817749, -0.3925028145313263, -0.920269250869751, -1.2127653360366821, 0.32205939292907715, 0.043779175728559494, -1.3187297582626343, -0.040775131434202194, -0.39001739025115967, 0.5853734016418457, -0.18862973153591156, 0.21514299511909485, 0.5710266828536987, 0.16847126185894012, -0.5048825144767761, 0.7797154784202576, -0.08903818577528, -0.4329380393028259, 0.3389248549938202, -0.13291996717453003, 0.9472359418869019, -0.39041227102279663, 0.8588297367095947, 0.3158093988895416, 0.48050084710121155, -0.5179116725921631, 0.9142714738845825, -0.7829760909080505, 0.35186561942100525, 0.5689375996589661, 1.2213075160980225, -0.6496164798736572, 0.05966200679540634, 0.5763170719146729, -0.6941733956336975, 0.4156540334224701, -1.228072166442871, 0.3146900534629822, -0.1265048086643219, -1.439631462097168, -1.295450210571289, -0.6866655945777893, 0.3492668569087982, -2.3794562816619873, -0.9505012035369873, 0.8555546402931213, 0.40937376022338867, 0.2188165932893753, 0.9989799857139587, -0.28977489471435547, 1.3733588457107544, 0.12789732217788696, -0.037001922726631165, 1.5101912021636963, 0.9910166263580322, -0.5011834502220154, -0.8605425953865051]",1857
529,620,"[0.261099249124527, 0.6765556931495667, -0.4854775369167328, -0.3493715524673462, 0.9798071384429932, -0.23600588738918304, 0.06519234925508499, -0.29270419478416443, -0.05183079093694687, -0.3002120554447174, 0.3306913673877716, 0.4922320544719696, -0.34060707688331604, -0.4035804867744446, 0.31506720185279846, -0.14068391919136047, -0.0411178283393383, 0.36964723467826843, -0.12548600137233734, -0.26602745056152344, 0.2761475145816803, -0.516497790813446, 0.6113330721855164, -0.4712672829627991, -0.030712366104125977, 0.5724100470542908, -0.4409898519515991, 0.05578239634633064, 0.35855138301849365, 0.02680634707212448, 0.187625452876091, -0.3326512277126312, -0.7438672184944153, 0.016547279432415962, 0.3126294016838074, -0.6683527827262878, -0.13758179545402527, 0.935788094997406, -0.1543097198009491, -0.18931259214878082, -0.03019513003528118, 0.038533471524715424, -0.2970722019672394, -0.3071843385696411, 0.047957707196474075, 0.27525022625923157, -0.4490307867527008, 0.3432323932647705, 0.14925231039524078, 0.4970599114894867, -0.08659932762384415, -0.10101630538702011, 0.20836462080478668, -0.18497726321220398, 0.6355484127998352, 0.31889164447784424, -0.27558302879333496, 0.1367877572774887, 0.16865447163581848, -0.18782417476177216, 0.15538737177848816, 0.048098381608724594, -0.34072330594062805, 0.5432083010673523]",3153
530,444,"[-0.3115154206752777, -0.13071207702159882, -0.3611932694911957, 0.5131732821464539, 0.08018310368061066, -0.13984479010105133, 0.2607358992099762, 0.1032976284623146, 0.17316195368766785, -0.030331403017044067, -0.14399078488349915, 0.17852498590946198, -0.553872287273407, -0.7007313966751099, 0.17383980751037598, 0.1967720091342926, 0.5901833176612854, -0.08566812425851822, 0.23861584067344666, -0.15540869534015656, 0.40887564420700073, 0.23040641844272614, 0.05903121829032898, -0.20443250238895416, -0.20599783957004547, -0.20784270763397217, 0.03472617268562317, -0.017295069992542267, -0.6030789613723755, -0.02690739557147026, 0.3719252645969391, 0.4012579619884491, -0.13200928270816803, 0.4115239381790161, -0.017177915200591087, -0.49212050437927246, -0.36176934838294983, -0.07813838869333267, -0.0025590078439563513, 0.3688560426235199, -0.214933380484581, 0.3727053105831146, -0.22865329682826996, 0.011404494754970074, -0.4069516360759735, -0.03167949244379997, 0.2932358682155609, 0.3907875120639801, -0.07465776801109314, -0.2495189607143402, -0.6471065878868103, 0.10780628770589828, 0.19400115311145782, -0.47106021642684937, 0.054763589054346085, -0.3253374993801117, -0.7760857343673706, 0.37215495109558105, 0.6993114352226257, 0.25516772270202637, -0.06458916515111923, -0.1728375107049942, -0.25128820538520813, -0.19972947239875793]",1437
531,173,"[-0.36426857113838196, -0.21368709206581116, -0.36308053135871887, -0.8334486484527588, 0.6624208092689514, 0.8547113537788391, 0.36760979890823364, -0.526550829410553, 0.5555024147033691, -0.6402350068092346, -0.22718320786952972, 1.0573675632476807, -0.7591039538383484, -0.7670313715934753, -0.39151495695114136, 0.2094234675168991, 0.24457986652851105, 0.42598655819892883, 0.21405327320098877, 0.10423720628023148, 0.8369378447532654, -1.0286102294921875, 0.10033468902111053, -0.661393940448761, -0.07287731021642685, 1.3599274158477783, 0.7420852184295654, 0.5068186521530151, 0.8133804798126221, 0.598523736000061, 0.43574896454811096, -0.26803481578826904, 0.8083335161209106, 1.357059359550476, 0.6874009370803833, 0.28947168588638306, 0.544802188873291, 1.4873993396759033, 0.23454023897647858, 0.43456488847732544, 0.17731787264347076, -0.5030737519264221, 0.11443160474300385, 0.12245871871709824, 1.0656017065048218, 0.5602244138717651, -1.926384687423706, -1.0325387716293335, -0.4063146114349365, 0.2927743196487427, -0.21819078922271729, -0.8319911360740662, 0.14394649863243103, 0.5398237109184265, 0.694985568523407, 0.4369087219238281, 0.3095150291919708, 0.5596420168876648, 0.8143830299377441, -1.0866349935531616, 0.7918840646743774, 0.06692302227020264, -0.9631510972976685, 0.4743347465991974]",2249
532,753,"[0.18455664813518524, -0.056073371320962906, -0.494463711977005, 0.8369945287704468, 0.8472897410392761, 0.46697869896888733, -0.45046302676200867, -0.6926225423812866, -0.0576745830476284, 0.45325806736946106, 0.051729608327150345, -0.06989024579524994, -0.1562027931213379, -0.40269365906715393, -0.30209416151046753, -0.5044301152229309, -0.5701786875724792, 0.2534099817276001, -0.18686527013778687, 0.1459374576807022, -0.28839531540870667, 0.1608021855354309, -0.25650763511657715, -0.5916651487350464, 0.5969426035881042, 0.46267828345298767, -0.7638176083564758, -0.831443190574646, -0.4749228060245514, 0.2495749443769455, -0.172629714012146, 0.03710649907588959, -1.5169153213500977, -0.8508680462837219, 0.07099615782499313, 0.1254701465368271, 0.7419211268424988, 0.45554864406585693, 0.271330326795578, 0.08042188733816147, -0.7664974331855774, -0.2477734237909317, 0.16969458758831024, 0.04320835694670677, -0.16253401339054108, -1.0521823167800903, -1.198326826095581, -0.14449627697467804, 0.8839516043663025, -0.36731886863708496, -0.3031909465789795, -0.8109070062637329, -0.16849960386753082, -0.8467197418212891, 0.3422318994998932, -0.17516560852527618, -0.9805192351341248, -0.13732866942882538, 1.0376228094100952, -0.7568501234054565, 0.2548045516014099, -0.10771363973617554, -0.5835868716239929, 0.6474965214729309]",1771
533,131,"[0.7469713091850281, 0.512094259262085, -0.3174918591976166, 1.089216709136963, 1.297772765159607, -0.002248944016173482, 0.5394318699836731, -0.14107383787631989, 0.45021960139274597, -0.44944652915000916, 0.18162982165813446, -0.09564964473247528, -0.619627058506012, -0.9437565207481384, 0.3531096279621124, 0.549220621585846, 0.6854329109191895, -0.5062834024429321, -0.20508968830108643, -0.7555161118507385, 1.1865860223770142, 0.09854069352149963, 0.2525196373462677, -0.5981528162956238, -0.5258440971374512, 0.08147264271974564, -0.08911287784576416, 0.5990181565284729, -0.3407105803489685, 0.20310547947883606, 0.22656604647636414, -0.1751198172569275, -0.43682825565338135, 0.18959243595600128, 0.07679829001426697, 0.4289536774158478, -0.2582211196422577, 0.06983582675457001, 0.002911543007940054, 0.2601452171802521, 0.31839415431022644, 0.2552868723869324, -0.28735798597335815, -0.02605450712144375, -0.2208736538887024, -0.30189594626426697, -0.05052294582128525, 0.7822107672691345, 0.11526431143283844, -0.8254242539405823, -0.4294233024120331, 0.04077338054776192, -0.2791157364845276, -0.40711337327957153, 0.047240160405635834, 0.6181329488754272, -0.4334825277328491, -0.06170037388801575, 0.08192075788974762, 0.015947407111525536, 0.19313183426856995, 0.16377264261245728, -0.7435791492462158, -0.32802292704582214]",1622
534,173,"[0.21923990547657013, 0.19539697468280792, -1.0839898586273193, -0.22272126376628876, 0.08033674955368042, -0.16759011149406433, -0.36654752492904663, 0.9903619289398193, -0.6728719472885132, -0.8665313720703125, 1.0147950649261475, -0.09019048511981964, -1.6124815940856934, 0.030076751485466957, -0.7675554156303406, 0.13763457536697388, -1.0444483757019043, 0.3776828944683075, -1.3038880825042725, 0.014188770204782486, 1.0434443950653076, -0.3436841666698456, 0.5890985727310181, -0.759240448474884, 0.40427935123443604, -0.15784752368927002, -0.015824394300580025, 0.5983901023864746, -0.41072407364845276, -0.09952412545681, 0.8666924238204956, 0.02143924869596958, -0.5670915246009827, -0.14447124302387238, 0.47290435433387756, 0.13814778625965118, -0.6718217134475708, 0.6971167325973511, -0.2077690213918686, -0.6697329878807068, 0.7905725240707397, -0.4483257234096527, 0.3116108775138855, 0.43438801169395447, 0.29439523816108704, -0.7252248525619507, 0.2535156309604645, -0.3717849850654602, 0.30632126331329346, -0.219572514295578, -0.8419324159622192, -0.770622193813324, 0.9267427325248718, -0.5098269581794739, 1.427856206893921, 0.43260443210601807, -0.014797789976000786, -0.08973550796508789, 0.27062830328941345, -0.7492372393608093, 0.4543609023094177, -1.1889443397521973, -0.24281758069992065, 0.4997202754020691]",634
535,173,"[0.3069574236869812, 0.23359976708889008, -0.9089196920394897, -0.19439299404621124, 0.3877914547920227, -0.11242945492267609, -0.12319384515285492, 0.8359667062759399, -0.8777276873588562, -0.8998229503631592, 0.8426305651664734, -0.2204185575246811, -1.5980918407440186, 0.02216264046728611, -0.8677551746368408, 0.11385319381952286, -0.9603198170661926, 0.4036140441894531, -1.2306604385375977, 0.07922209799289703, 0.8727386593818665, -0.24786396324634552, 0.5748246908187866, -0.7962120771408081, 0.37702152132987976, -0.25229504704475403, -0.13725531101226807, 0.6724635362625122, -0.5803078413009644, 0.1491936296224594, 0.8523855209350586, 0.09870968759059906, -0.6340653300285339, -0.1340440809726715, 0.5173173546791077, 0.0904349833726883, -0.5484407544136047, 0.7322250604629517, -0.05670744180679321, -0.5578755736351013, 0.7443430423736572, -0.3419463038444519, 0.46151500940322876, 0.3836992084980011, 0.3672180473804474, -0.5454275012016296, 0.4064030051231384, -0.2980350852012634, 0.24718809127807617, -0.3290882110595703, -0.8204057216644287, -0.7662290334701538, 0.8807926177978516, -0.7113263607025146, 1.3582535982131958, 0.3734550476074219, -0.1423122137784958, -0.19410382211208344, 0.24183222651481628, -0.7731559872627258, 0.7209275364875793, -1.1078357696533203, -0.07239872962236404, 0.2599085867404938]",0
536,457,"[-1.0783582925796509, 1.2758382558822632, -0.15928344428539276, 1.1376975774765015, 0.7586167454719543, 0.7951145768165588, 0.2668050527572632, -0.7996640205383301, -0.1659889966249466, 0.07887690514326096, 1.1138696670532227, 0.541472315788269, 0.39669400453567505, -0.537236750125885, 0.7555049657821655, -0.05496564134955406, 0.34649354219436646, 0.1675676852464676, -0.09627549350261688, 0.3923932611942291, 0.3472479283809662, -0.591421365737915, 0.04430108144879341, 0.6226494908332825, 0.4981316328048706, -1.4430090188980103, -0.46660277247428894, -0.45867782831192017, -0.454247385263443, -0.26177430152893066, 0.28568965196609497, 0.49459826946258545, 0.4039965569972992, 0.23542851209640503, -0.612224280834198, 0.25315091013908386, -0.06349006295204163, 0.6902145743370056, 0.2687171995639801, 0.13688044250011444, 0.5437682271003723, 1.8695127964019775, 0.48309755325317383, -0.9266985058784485, -0.2081647664308548, 0.4777343273162842, 0.3520084321498871, 0.42179131507873535, 0.6906319260597229, 0.9640712141990662, -1.4543708562850952, 0.48490291833877563, 0.9607344269752502, -0.21262133121490479, -0.20757724344730377, 0.4730454385280609, -0.6593589782714844, 0.8573969602584839, 1.0155155658721924, -1.0403112173080444, -1.4990921020507812, -0.06309093534946442, 0.17262345552444458, 0.3245217204093933]",2717
537,797,"[0.06590855866670609, -0.07725640386343002, -0.0871366485953331, 0.4228740334510803, 0.7183462977409363, 0.08224344998598099, 0.4237184226512909, -0.02040737308561802, -0.5789352655410767, -0.09420493245124817, 0.3247843086719513, 0.08460163325071335, 0.004616640508174896, -0.4821547567844391, 0.11996768414974213, -0.3654809594154358, 0.048843588680028915, -0.3035910725593567, 0.019826103001832962, -0.23484276235103607, 0.3425120413303375, -0.20348724722862244, 0.32976511120796204, -0.18292662501335144, 0.34713566303253174, 0.2512757182121277, 0.006848877761512995, -0.02312198281288147, -0.352961003780365, -0.06466840207576752, 0.2336180955171585, -0.11225384473800659, -0.5689052939414978, -0.37479639053344727, -0.22468319535255432, 0.2865450084209442, 0.5795087814331055, 0.23009543120861053, 0.26525717973709106, 0.18902961909770966, -0.09951742738485336, 0.19258786737918854, 0.058904409408569336, -0.02487274445593357, -0.2437538206577301, -0.2722233533859253, -0.36970454454421997, 0.00913008488714695, 0.17623275518417358, 0.22405298054218292, 0.3800850212574005, -0.4591827392578125, 0.39179739356040955, -0.102641761302948, 0.7615637183189392, 0.14717866480350494, 0.09815814346075058, 0.30544742941856384, 0.12340281158685684, -0.31307828426361084, 0.4332462549209595, -0.1097337007522583, 0.032012712210416794, 0.19232527911663055]",864
538,220,"[-0.039864543825387955, 0.028488699346780777, -0.14796866476535797, 0.11117664724588394, 0.4565071165561676, -0.1433030068874359, 0.05365581065416336, -0.06181390956044197, 0.003300835145637393, -0.11613228917121887, 0.1381996124982834, 0.2078421413898468, -0.13621516525745392, -0.37899136543273926, 0.05039239674806595, 0.020571768283843994, 0.12640289962291718, 0.14604133367538452, -0.042052142322063446, 0.09703382849693298, 0.21255938708782196, -0.3124532699584961, 0.21810539066791534, -0.10423605889081955, -0.020229564979672432, 0.07708226889371872, -0.08052052557468414, -0.03942771628499031, -0.1790710985660553, 0.40588921308517456, 0.3558890223503113, 0.1753566563129425, -0.2627175450325012, -0.05231383815407753, 0.11467016488313675, 0.04836539551615715, 0.2129010111093521, 0.23934166133403778, -0.1634007692337036, 0.07487146556377411, -0.12246398627758026, 0.10174888372421265, -0.05061139538884163, -0.1038927510380745, -0.24880360066890717, -0.14728005230426788, -0.21618914604187012, 0.0475945807993412, 0.032324258238077164, -0.0630459189414978, -0.12520885467529297, -0.02839314006268978, 0.16561265289783478, -0.21878217160701752, 0.3617570996284485, 0.19481754302978516, -0.04874097555875778, 0.19395016133785248, 0.26633986830711365, -0.25156861543655396, 0.001847278093919158, -0.16265450417995453, -0.10723908245563507, 0.008206147700548172]",2057
539,711,"[-0.6010868549346924, 0.016266534104943275, -0.10347522050142288, 0.08498673886060715, 0.5769853591918945, -0.18945574760437012, -0.40712928771972656, 0.002464830409735441, -0.4066177308559418, -0.04195930063724518, 0.09070359915494919, 0.622747004032135, -0.5948452949523926, -0.9105053544044495, 0.705777645111084, -0.17118598520755768, 0.22626915574073792, -0.4926104247570038, -0.09319191426038742, -0.18735739588737488, 1.094191551208496, -0.3807365894317627, -0.18818990886211395, -0.13727299869060516, 0.48447465896606445, -0.2929023504257202, -0.22902600467205048, -0.28659048676490784, 0.24741367995738983, -0.0010819940362125635, 0.29060086607933044, 0.5944615602493286, -0.4885912239551544, 0.09378498047590256, -0.07806435972452164, 0.3158712685108185, 1.0914005041122437, 0.17155516147613525, -0.32127267122268677, 0.36153459548950195, -0.6426637768745422, 0.6409946084022522, 0.1550516039133072, 0.506382167339325, -0.10900970548391342, 0.010797454975545406, -0.27848485112190247, 0.7584764361381531, 0.22219693660736084, -0.19010548293590546, 0.026933543384075165, -0.37273266911506653, 0.4204821288585663, 0.1215607300400734, 0.5808977484703064, 0.3978593945503235, 0.04451070353388786, 0.3091096580028534, 0.42446377873420715, -0.2744266986846924, 0.5339336395263672, -0.7030166983604431, -0.5732977390289307, 0.13918592035770416]",1680
540,326,"[0.15668587386608124, 0.0009671594598330557, -0.3388814628124237, 0.015102097764611244, 0.733783483505249, -0.2500271499156952, -0.6059817671775818, -0.3656453788280487, 0.28306844830513, 0.052369020879268646, 0.1008184477686882, 0.3455118238925934, -0.2604621648788452, -0.8625666499137878, 0.2843613028526306, 0.02424684539437294, 0.35369637608528137, -0.3192038834095001, -0.2752011716365814, -0.024540310725569725, 0.6394854784011841, 0.050154320895671844, 0.22139064967632294, 0.07148952782154083, 0.16714757680892944, 0.3395873010158539, 0.01649981550872326, -0.24337412416934967, -0.38971826434135437, 1.0012203454971313, 0.7096707224845886, 0.4996451437473297, -0.6002881526947021, -0.2090669870376587, 0.17672960460186005, 0.10676348954439163, 0.9697269201278687, 0.2837611138820648, -0.3552801311016083, -0.27098962664604187, -0.727032482624054, 0.3214406371116638, -0.28183990716934204, -0.2820045053958893, -0.5561791062355042, -0.04161182418465614, -0.6387288570404053, -0.03284851834177971, 0.4567360579967499, -0.37483566999435425, 0.15104517340660095, -0.4153180420398712, 0.5711503624916077, -0.1642502099275589, 0.6131780743598938, 0.4906103312969208, -0.5700384378433228, -0.40927985310554504, 0.06809434294700623, -0.011472564190626144, -0.058003418147563934, 0.11330609023571014, -0.10583018511533737, -0.321224570274353]",2710
